file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,"load/3[java.io.InputStream,java.lang.String,java.lang.String]",false,67,3,3,1,2,1,2,3,1,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,35,9,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,"load/4[java.io.InputStream,java.lang.String,java.lang.String,org.jsoup.parser.Parser]",false,80,3,2,1,1,1,1,3,1,0,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\select\StructuralEvaluator.java,org.jsoup.select.StructuralEvaluator$ImmediateParent,ImmediateParent/1[org.jsoup.select.Evaluator],true,78,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\select\StructuralEvaluator.java,org.jsoup.select.StructuralEvaluator$ImmediateParent,"matches/2[org.jsoup.nodes.Element,org.jsoup.nodes.Element]",false,82,2,2,0,2,3,2,5,2,1,2,2,0,0,0,2,0,0,0,0,1,0,1,0,0,0,7,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\select\StructuralEvaluator.java,org.jsoup.select.StructuralEvaluator$ImmediateParent,toString/0,false,91,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,statusCode/0,false,657,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,statusMessage/0,false,663,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,bufferUp/0,false,708,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,body/0,false,696,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,contentType/0,false,682,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,parse/0,false,688,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,bodyStream/0,false,717,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,bodyAsBytes/0,false,702,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,charset/0,false,669,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,charset/1[java.lang.String],false,675,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,"removeRange/2[int,int]",false,65,1,1,0,1,1,2,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,retainAll/1[java.util.Collection<?>],false,77,1,1,0,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,ChangeNotifyingArrayList/1[int],true,10,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,remove/1[int],false,35,2,1,0,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,add/1[E],false,23,2,1,0,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,onContentsChanged/0,false,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,"add/2[int,E]",false,29,2,1,0,1,1,2,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,removeAll/1[java.util.Collection<?>],false,71,1,1,0,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,remove/1[java.lang.Object],false,41,1,1,0,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,addAll/1[java.util.Collection<? extends E>],false,53,1,1,0,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,"set/2[int,E]",false,17,2,1,0,1,1,2,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,clear/0,false,47,1,1,0,1,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,"addAll/2[int,java.util.Collection<? extends E>]",false,59,1,1,0,1,1,2,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IsOnlyOfType,toString/0,false,622,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IsOnlyOfType,"matches/2[org.jsoup.nodes.Element,org.jsoup.nodes.Element]",false,610,4,4,0,4,6,4,10,2,3,2,4,0,0,1,2,0,0,0,2,3,0,2,0,0,0,11,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IndexEvaluator,IndexEvaluator/1[int],true,650,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\nodes\Entities.java,org.jsoup.nodes.Entities$CoreCharset,byName/1[java.lang.String],false,294,1,1,1,0,3,2,5,3,0,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,8,8,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\safety\Cleaner.java,org.jsoup.safety.Cleaner,isValid/1[org.jsoup.nodes.Document],false,74,5,7,0,7,2,8,6,1,2,1,8,1,1,0,1,0,0,0,1,2,0,0,0,0,0,69,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\safety\Cleaner.java,org.jsoup.safety.Cleaner,Cleaner/1[org.jsoup.safety.Whitelist],true,42,2,4,3,1,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\safety\Cleaner.java,org.jsoup.safety.Cleaner,clean/1[org.jsoup.nodes.Document],false,53,4,7,2,5,2,5,6,1,1,1,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,29,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\safety\Cleaner.java,org.jsoup.safety.Cleaner,createSafeElement/1[org.jsoup.nodes.Element],false,146,5,12,1,11,3,8,14,1,6,1,8,0,0,1,0,0,0,0,1,6,0,2,0,0,0,15,2,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\safety\Cleaner.java,org.jsoup.safety.Cleaner,"copySafeNodes/2[org.jsoup.nodes.Element,org.jsoup.nodes.Element]",false,140,3,5,3,2,1,1,5,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\safety\Cleaner.java,org.jsoup.safety.Cleaner,isValidBodyHtml/1[java.lang.String],false,83,6,7,1,6,2,7,9,1,5,1,7,1,1,0,1,0,0,3,3,5,0,0,0,0,0,18,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element,attributes/0,false,99,2,15,13,2,2,1,4,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element,getElementById/1[java.lang.String],false,883,5,3,0,3,2,4,6,2,1,1,4,0,0,0,0,0,0,0,2,1,0,1,0,0,0,43,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element,prependChild/1[org.jsoup.nodes.Node],false,520,3,6,4,2,1,2,5,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element,previousElementSibling/0,false,795,1,6,3,3,3,4,7,3,2,0,4,2,1,0,1,0,0,0,2,2,1,1,0,0,0,19,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element,hasText/0,false,1268,3,5,3,2,6,2,13,3,2,0,2,1,0,1,0,0,0,0,0,2,0,3,0,0,0,21,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element,getElementsByAttribute/1[java.lang.String],false,916,4,3,0,3,1,3,5,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element,val/0,false,1458,2,5,2,3,2,4,4,2,0,0,4,2,1,0,0,0,0,2,0,0,0,1,0,0,0,17,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element,cssSelector/0,false,723,3,9,1,8,6,16,11,3,3,0,16,7,4,0,1,0,0,4,5,3,3,1,0,0,0,43,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element,ownText/0,false,1203,2,5,2,3,1,4,5,1,1,0,4,1,4,0,0,0,0,0,0,1,0,0,0,0,0,44,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element,classNames/0,false,1331,1,5,4,1,1,4,6,1,2,0,4,1,1,0,0,0,0,1,0,2,0,0,0,0,0,29,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element,baseUri/0,false,106,1,13,12,1,1,1,3,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element,getElementsContainingOwnText/1[java.lang.String],false,1063,3,2,0,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element,data/0,false,1292,7,8,2,6,6,7,23,1,6,0,7,1,0,1,0,0,0,0,0,6,0,2,0,0,0,42,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element,tagName/1[java.lang.String],false,162,5,5,1,4,1,4,5,1,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element,"appendNormalisedText/2[java.lang.StringBuilder,org.jsoup.nodes.TextNode]",false,1220,4,6,2,4,3,5,5,0,1,2,5,1,2,0,0,0,0,0,0,1,0,1,0,0,0,12,10,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.13.1\jsoup-jsoup-1.13.1\src\main\java\org\jsoup\nodes\Element.java,org.jsoup.nodes.Element,closest/1[java.lang.String],false,462,2,2,0,2,1,2,3,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,true
