file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\helper\HttpConnection.java,org.jsoup.helper.HttpConnection,class,16,20,4,16,63,3,0,50,0,0.92021275,0.0,0.0,47,7,40,5,0,2,42,0,0,0,12,10,5,7,0,0,10,0,27,975,48,7,2,4,0,29,6,31,3,21,2,0,4,0,190,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\select\NodeTraversor.java,org.jsoup.select.NodeTraversor,class,7,15,8,7,31,1,0,14,6,0.0,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,73,5,6,20,0,2,0,8,18,0,8,4,0,0,0,55,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\safety\Safelist.java,org.jsoup.safety.Safelist$AttributeKey,innerclass,2,2,0,2,2,2,0,0,1,0.0,0.0,0.0,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$MatchesOwn,innerclass,2,2,0,2,3,2,0,4,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,13,2,0,0,0,0,1,0,2,0,2,0,0,0,0,17,25,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\select\CombiningEvaluator.java,org.jsoup.select.CombiningEvaluator$And,innerclass,4,4,0,4,6,3,0,4,6,0.0,0.0,0.0,4,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,2,18,3,1,0,0,0,1,2,2,1,2,2,0,0,0,14,24,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\parser\Token.java,org.jsoup.parser.Token$EndTag,innerclass,1,1,0,1,2,3,0,1,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,2,0,1,1,0,0,0,0,0,6,24,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\helper\HttpConnection.java,org.jsoup.helper.HttpConnection$Request,innerclass,7,7,0,7,30,2,0,11,227,0.87637365,0.0,0.0,26,0,23,0,0,3,27,0,0,0,14,0,0,14,0,0,1,0,8,138,23,0,0,0,0,8,6,39,1,14,1,0,0,0,57,9,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\nodes\Document.java,org.jsoup.nodes.Document,class,20,52,32,20,59,3,0,56,379,0.90000004,0.0,0.0,30,1,26,4,0,0,26,0,0,0,7,1,0,7,0,0,2,0,9,289,28,8,7,0,1,36,5,38,1,30,5,0,2,0,222,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\Jsoup.java,org.jsoup.Jsoup,class,12,18,6,12,21,1,0,21,210,0.0,0.0,0.0,21,20,20,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,17,73,20,0,0,0,0,3,0,7,0,7,0,0,0,0,271,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\parser\HtmlTreeBuilder.java,org.jsoup.parser.HtmlTreeBuilder,class,30,57,27,30,189,2,0,90,2922,0.96296304,0.0,0.0,81,0,1,7,3,70,74,0,0,0,22,9,1,14,0,7,9,0,20,562,62,20,27,0,5,147,53,121,25,92,6,0,0,0,222,1,1
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\nodes\FormElement.java,org.jsoup.nodes.FormElement,class,13,16,3,13,23,3,0,28,9,0.42857143,0.0,0.0,7,0,6,0,1,0,7,0,0,0,1,0,0,1,0,0,1,0,6,61,5,2,3,0,0,16,2,13,0,12,4,0,0,0,130,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\UnsupportedMimeTypeException.java,org.jsoup.UnsupportedMimeTypeException,class,0,1,1,0,4,4,0,1,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,18,3,0,0,0,0,2,0,2,1,2,0,0,0,0,28,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\select\StructuralEvaluator.java,org.jsoup.select.StructuralEvaluator,class,2,9,7,2,0,15,12,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,94,0,0,0,0,0,0,0,0,0,1,0,0,7,0,5,1024,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\nodes\EntitiesData.java,org.jsoup.nodes.EntitiesData,class,0,0,0,0,1,1,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,3,3,0,0,10,0,0,0,0,0,3,0,3,0,3,0,0,0,0,4763,0,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IndexEquals,innerclass,2,2,0,2,4,3,0,2,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,1,0,0,1,0,0,0,0,0,0,0,0,15,25,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\select\Selector.java,org.jsoup.select.Selector$SelectorParseException,innerclass,0,0,0,0,1,5,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\parser\Token.java,org.jsoup.parser.Token$Tag,innerclass,7,7,0,7,38,2,0,19,116,0.8095238,0.0,0.0,21,0,1,1,0,19,20,1,18,0,9,0,0,5,2,2,0,0,7,117,8,1,12,0,0,2,4,30,0,10,4,0,0,0,39,1032,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\nodes\XmlDeclaration.java,org.jsoup.nodes.XmlDeclaration,class,8,14,6,8,14,3,0,15,34,0.7777778,0.0,0.0,9,0,6,1,0,2,8,0,0,0,1,0,0,1,0,0,1,0,3,45,5,1,0,1,0,7,0,3,0,2,2,0,0,0,47,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\parser\Token.java,org.jsoup.parser.Token$Doctype,innerclass,2,2,0,2,7,2,0,2,11,0.71428573,0.0,0.0,7,0,2,0,0,5,7,0,0,0,5,0,0,0,0,5,3,0,3,33,6,0,0,0,0,0,0,8,0,5,0,0,0,0,24,24,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$TagEndsWith,innerclass,2,2,0,2,3,2,0,3,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,12,2,0,0,0,1,1,0,1,0,1,0,0,0,0,15,25,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\helper\CookieUtil.java,org.jsoup.helper.CookieUtil,class,5,7,2,5,14,1,0,23,6,0.75,0.0,0.0,4,4,0,1,0,3,3,0,0,0,4,4,0,4,0,0,4,0,6,48,2,2,3,1,0,4,3,14,1,12,3,0,0,0,67,0,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$Tag,innerclass,2,2,0,2,3,2,0,3,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,12,2,0,0,0,1,1,0,1,0,1,0,0,0,0,10,25,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\nodes\Document.java,org.jsoup.nodes.Document$OutputSettings$Syntax,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\internal\StringUtil.java,org.jsoup.internal.StringUtil,class,4,44,40,4,63,1,0,47,145,0.9166667,0.0,0.0,18,18,18,0,0,0,18,0,0,0,6,6,0,5,0,1,5,0,18,173,28,8,18,2,1,28,19,40,3,31,3,1,1,0,210,17,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState$Anonymous24,anonymous,2,2,0,2,6,1,0,6,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,1,0,1,1,0,0,0,13,-1,1
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState$Anonymous25,anonymous,2,2,0,2,3,1,0,9,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14,-1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState$Anonymous26,anonymous,3,3,0,3,2,1,0,8,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,-1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState$Anonymous27,anonymous,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState$Anonymous20,anonymous,2,2,0,2,2,1,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,-1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState$Anonymous21,anonymous,2,2,0,2,2,1,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,-1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState$Anonymous22,anonymous,2,2,0,2,5,1,0,10,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,1,0,1,1,0,0,0,14,-1,1
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\parser\Tokeniser.java,org.jsoup.parser.Tokeniser,class,17,92,75,17,78,1,0,56,254,0.90646255,0.0,0.0,28,0,0,1,0,27,28,0,0,0,21,4,0,11,0,10,8,0,12,242,19,2,20,1,4,15,61,52,3,37,5,0,0,0,137,16,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState$Anonymous23,anonymous,2,2,0,2,5,1,0,6,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,1,0,1,1,0,0,0,14,-1,1
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\nodes\Comment.java,org.jsoup.nodes.Comment,class,13,21,8,13,19,3,0,31,55,0.0,0.0,0.0,11,1,8,1,0,2,10,0,0,0,0,0,0,0,0,0,0,0,4,48,9,0,1,0,6,8,6,9,2,7,1,0,0,0,66,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IndexGreaterThan,innerclass,2,2,0,2,4,3,0,2,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,16,25,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\nodes\LeafNode.java,org.jsoup.nodes.LeafNode,class,4,12,8,4,24,2,5,18,78,0.5625,0.0,0.0,16,0,9,1,4,2,15,0,2,0,1,0,0,0,0,1,0,0,1,72,14,0,1,0,1,1,1,6,0,4,2,0,0,0,35,1024,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState$Anonymous28,anonymous,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState$Anonymous29,anonymous,2,2,0,2,5,1,0,9,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,2,0,2,1,0,0,0,16,-1,1
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\select\Selector.java,org.jsoup.select.Selector,class,9,12,3,9,13,5,0,9,15,0.0,0.0,0.0,6,5,4,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,13,52,5,4,1,0,0,0,0,7,0,6,3,0,1,0,251,1,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$AttributeWithValueEnding,innerclass,4,4,0,4,3,3,0,5,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,20,25,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\select\Collector.java,org.jsoup.select.Collector$FirstFinder,innerclass,6,6,0,6,5,1,0,1,1,0.44444445,0.0,0.0,3,0,2,0,0,1,3,0,0,0,3,0,0,3,0,0,2,0,0,22,3,0,0,0,0,0,0,5,0,4,2,0,0,0,25,10,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\select\StructuralEvaluator.java,org.jsoup.select.StructuralEvaluator$ImmediatePreviousSibling,innerclass,3,3,0,3,5,3,0,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,13,3,0,2,0,0,1,0,2,0,1,1,0,0,0,15,8,0
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\parser\TokeniserState.java,org.jsoup.parser.TokeniserState$Anonymous30,anonymous,2,2,0,2,5,1,0,5,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,1,1,0,0,0,15,-1,1
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.14.1\jsoup-jsoup-1.14.1\src\main\java\org\jsoup\safety\Safelist.java,org.jsoup.safety.Safelist$AttributeValue,innerclass,2,2,0,2,2,2,0,0,1,0.0,0.0,0.0,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
