file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,getCharsetFromContentType/1[java.lang.String],false,350,2,3,2,1,3,6,10,3,2,1,6,1,1,0,1,0,0,2,1,3,0,1,0,0,0,31,8,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,"streamParser/4[java.nio.file.Path,java.nio.charset.Charset,java.lang.String,org.jsoup.parser.Parser]",false,138,5,4,0,4,2,4,8,1,4,4,4,2,3,0,1,0,0,0,0,4,0,0,0,0,0,70,9,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,"readToByteBuffer/2[java.io.InputStream,int]",false,336,1,2,1,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,"parseInputStream/4[org.jsoup.internal.ControllableInputStream,java.lang.String,java.lang.String,org.jsoup.parser.Parser]",false,215,6,7,4,3,3,3,13,2,2,4,3,2,3,0,2,1,0,0,0,3,0,2,0,0,0,18,8,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,"load/3[java.io.InputStream,java.lang.String,java.lang.String]",false,171,5,4,1,3,1,3,3,1,0,3,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,37,9,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,"load/4[java.io.InputStream,java.lang.String,java.lang.String,org.jsoup.parser.Parser]",false,184,5,3,1,2,1,2,3,1,0,4,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0,42,9,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,mimeBoundary/0,false,377,1,3,1,2,2,4,8,1,3,0,4,0,0,1,0,0,0,0,1,3,0,1,0,0,0,15,8,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,emptyByteBuffer/0,false,340,0,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\DataUtil.java,org.jsoup.helper.DataUtil,"crossStreams/2[java.io.InputStream,java.io.OutputStream]",false,194,1,1,1,0,2,2,7,0,2,2,2,0,0,1,1,0,1,0,2,2,0,1,0,0,0,24,8,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,bodyStream/0,false,897,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,bufferUp/0,false,887,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,statusCode/0,false,836,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,statusMessage/0,false,842,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,bodyAsBytes/0,false,881,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,contentType/0,false,861,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,charset/0,false,848,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,charset/1[java.lang.String],false,854,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,parse/0,false,867,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,body/0,false,875,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\Connection.java,org.jsoup.Connection$Response,streamParser/0,false,915,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,65536,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,"removeRange/2[int,int]",false,65,1,1,0,1,1,2,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,retainAll/1[java.util.Collection<?>],false,77,1,1,0,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,ChangeNotifyingArrayList/1[int],true,10,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,remove/1[int],false,35,2,1,0,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,add/1[E],false,23,2,1,0,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,onContentsChanged/0,false,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,"add/2[int,E]",false,29,2,1,0,1,1,2,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,removeAll/1[java.util.Collection<?>],false,71,1,1,0,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,remove/1[java.lang.Object],false,41,1,1,0,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,addAll/1[java.util.Collection<? extends E>],false,53,1,1,0,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,"set/2[int,E]",false,17,2,1,0,1,1,2,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,clear/0,false,47,1,1,0,1,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\helper\ChangeNotifyingArrayList.java,org.jsoup.helper.ChangeNotifyingArrayList,"addAll/2[int,java.util.Collection<? extends E>]",false,59,1,1,0,1,1,2,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,startPos/0,false,46,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,endPos/0,false,63,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,isImplicit/0,false,84,2,2,0,2,2,2,4,2,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,48,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,"Range/2[org.jsoup.nodes.Range.Position,org.jsoup.nodes.Range.Position]",true,28,1,2,2,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,"of/2[org.jsoup.nodes.Node,boolean]",false,95,3,5,2,3,4,3,6,2,2,2,3,0,0,0,1,0,0,0,0,2,0,1,0,0,0,27,8,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,hashCode/0,false,114,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,equals/1[java.lang.Object],false,103,2,2,1,1,5,2,7,4,1,1,2,0,0,0,3,0,0,0,0,1,0,1,0,0,0,10,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,isTracked/0,false,71,0,3,3,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,toString/0,false,123,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,end/0,false,54,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\nodes\Range.java,org.jsoup.nodes.Range,start/0,false,37,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IsOnlyOfType,"matches/2[org.jsoup.nodes.Element,org.jsoup.nodes.Element]",false,726,2,4,0,4,7,5,12,2,3,2,5,0,0,1,3,0,0,0,3,4,0,2,0,0,0,9,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IsOnlyOfType,toString/0,false,742,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$IndexEvaluator,IndexEvaluator/1[int],true,774,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$ContainsWholeText,cost/0,false,821,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$ContainsWholeText,"matches/2[org.jsoup.nodes.Element,org.jsoup.nodes.Element]",false,817,1,1,0,1,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$ContainsWholeText,toString/0,false,826,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\select\Evaluator.java,org.jsoup.select.Evaluator$ContainsWholeText,ContainsWholeText/1[java.lang.String],true,812,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\nodes\Entities.java,org.jsoup.nodes.Entities$CoreCharset,byName/1[java.lang.String],false,371,1,1,1,0,3,2,5,3,0,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,8,8,0,false
C:\Users\Okan\Desktop\KOU YL YM\Yazılım Mimarisi ve Tasarım Yöntemleri\Proje\Sürümler\jsoup-jsoup-1.19.1\jsoup-jsoup-1.19.1\src\main\java\org\jsoup\internal\ControllableInputStream.java,org.jsoup.internal.ControllableInputStream,close/0,false,185,0,2,2,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,false
